"continent","iso3c","country_region","province_state","lat","lon","ts","recovered"
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-21,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-22,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-23,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-24,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-25,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-26,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-27,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-28,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-02-29,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-01,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-02,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-03,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-04,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-05,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-06,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-07,0
"Americas","USA","US","Manatee County, FL",27.4799,-82.3452,2020-03-08,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-22,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-23,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-24,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-25,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-26,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-27,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-28,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-29,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-30,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-01-31,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-01,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-02,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-03,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-04,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-05,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-06,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-07,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-08,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-09,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-10,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-11,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-12,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-13,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-14,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-15,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-16,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-17,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-18,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-19,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-20,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-21,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-22,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-23,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-24,0
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-25,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-26,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-27,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-28,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-02-29,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-01,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-02,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-03,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-04,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-05,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-06,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-07,1
"Americas","USA","US","Maricopa County, AZ",33.2918,-112.4291,2020-03-08,1
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-22,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-23,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-24,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-25,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-26,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-27,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-28,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-29,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-30,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-01-31,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-01,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-02,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-03,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-04,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-05,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-06,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-07,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-08,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-09,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-10,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-11,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-12,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-13,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-14,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-15,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-16,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-17,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-18,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-19,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-20,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-21,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-22,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-23,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-24,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-25,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-26,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-27,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-28,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-02-29,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-01,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-02,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-03,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-04,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-05,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-06,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-07,0
"Americas","USA","US","Marion County, IN",39.8362,-86.1752,2020-03-08,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-22,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-23,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-24,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-25,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-26,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-27,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-28,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-29,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-30,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-01-31,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-01,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-02,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-03,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-04,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-05,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-06,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-07,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-08,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-09,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-10,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-11,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-12,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-13,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-14,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-15,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-16,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-17,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-18,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-19,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-20,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-21,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-22,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-23,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-24,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-25,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-26,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-27,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-28,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-02-29,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-01,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-02,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-03,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-04,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-05,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-06,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-07,0
"Americas","USA","US","Marion County, OR",44.8446,-122.5927,2020-03-08,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-22,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-23,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-24,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-25,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-26,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-27,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-28,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-29,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-30,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-01-31,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-01,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-02,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-03,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-04,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-05,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-06,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-07,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-08,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-09,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-10,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-11,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-12,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-13,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-14,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-15,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-16,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-17,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-18,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-19,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-20,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-21,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-22,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-23,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-24,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-25,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-26,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-27,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-28,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-02-29,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-01,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-02,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-03,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-04,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-05,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-06,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-07,0
"Americas","USA","US","Middlesex County, MA",42.4672,-71.2874,2020-03-08,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-22,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-23,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-24,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-25,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-26,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-27,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-28,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-29,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-30,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-01-31,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-01,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-02,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-03,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-04,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-05,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-06,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-07,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-08,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-09,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-10,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-11,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-12,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-13,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-14,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-15,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-16,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-17,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-18,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-19,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-20,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-21,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-22,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-23,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-24,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-25,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-26,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-27,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-28,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-02-29,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-01,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-02,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-03,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-04,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-05,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-06,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-07,0
"Americas","USA","US","Montgomery County, MD",39.1547,-77.2405,2020-03-08,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-22,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-23,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-24,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-25,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-26,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-27,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-28,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-29,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-30,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-01-31,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-01,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-02,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-03,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-04,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-05,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-06,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-07,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-08,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-09,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-10,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-11,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-12,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-13,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-14,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-15,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-16,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-17,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-18,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-19,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-20,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-21,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-22,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-23,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-24,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-25,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-26,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-27,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-28,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-02-29,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-01,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-02,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-03,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-04,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-05,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-06,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-07,0
"Americas","USA","US","Montgomery County, PA",40.229,-75.3879,2020-03-08,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-22,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-23,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-24,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-25,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-26,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-27,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-28,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-29,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-30,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-01-31,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-01,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-02,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-03,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-04,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-05,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-06,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-07,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-08,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-09,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-10,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-11,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-12,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-13,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-14,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-15,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-16,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-17,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-18,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-19,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-20,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-21,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-22,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-23,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-24,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-25,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-26,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-27,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-28,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-02-29,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-01,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-02,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-03,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-04,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-05,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-06,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-07,0
"Americas","USA","US","Montgomery County, TX",30.3213,-95.4778,2020-03-08,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-22,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-23,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-24,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-25,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-26,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-27,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-28,0
"Americas","USA","US","Nassau County, NY",40.6546,-73.5594,2020-01-29,0
